hour_dt,predicted_kwh,tariff_price,actual_kwh,utilization,satisfaction
2018-11-20 17:00:00+00:00,35.239615384615384,0.25459161712023665,100.351,1.0,0.9816335315190534
2018-11-20 18:00:00+00:00,16.909384615384617,0.24570124523013798,15.497,0.9164733284202672,0.9828049809205519
2018-11-20 19:00:00+00:00,27.931714593672464,0.25104720152692683,18.596,0.6657665048680063,0.9958111938922927
2018-11-20 20:00:00+00:00,17.357903122415177,0.24591878184368607,33.628,1.0,0.9836751273747443
2018-11-20 21:00:00+00:00,11.722372874735832,0.24318548512033708,40.066,1.0,0.9727419404813483
2018-11-20 22:00:00+00:00,24.316501102839915,0.24929378157274085,2.66,0.10939073794993227,0.9971751262909634
2018-11-20 23:00:00+00:00,21.992226346384193,0.24816648169202435,0.0,0.0,0.9926659267680974
2018-11-21 00:00:00+00:00,34.26226376252099,0.2541175903882658,11.761,0.3432639501440414,0.9835296384469367
2018-11-21 01:00:00+00:00,42.71180738213398,0.25821571583063974,0.963,0.02254645867322429,0.9671371366774411
2018-11-21 02:00:00+00:00,43.799695857457955,0.25874335420259176,0.0,0.0,0.965026583189633
2018-11-21 03:00:00+00:00,35.60642307692307,0.25476952305267253,10.016,0.2812975619135269,0.9809219077893099
2018-11-21 04:00:00+00:00,15.951502986858626,0.24523666166807043,5.638,0.35344631817106953,0.9809466466722817
2018-11-21 05:00:00+00:00,11.26272966639096,0.2429625528992216,7.817,0.6940590985972663,0.9718502115968864
2018-11-21 06:00:00+00:00,5.4735000000000005,0.24015471019721904,0.0,0.0,0.9606188407888762
2018-11-21 07:00:00+00:00,2.818788394908333,0.23886714465986403,0.0,0.0,0.9554685786394561
2018-11-21 08:00:00+00:00,1.3277774331402505,0.23814398726434544,45.995,1.0,0.9525759490573817
2018-11-21 09:00:00+00:00,0.2012583861776956,0.2375976126226476,0.0,0.0,0.9503904504905905
2018-11-21 10:00:00+00:00,0.237,0.23761494771476038,0.0,0.0,0.9504597908590415
2018-11-21 11:00:00+00:00,9.586925925925925,0.24214976888929188,0.0,0.0,0.9685990755571675
2018-11-21 12:00:00+00:00,5.815444444444444,0.24032055716964054,0.0,0.0,0.9612822286785622
2018-11-21 13:00:00+00:00,20.761444444444443,0.24756953837136442,0.915,0.04407207805066015,0.9902781534854577
2018-11-21 14:00:00+00:00,61.09572359396424,0.26713212577534895,43.826,0.7173333487506097,0.9314714968986042
2018-11-21 15:00:00+00:00,148.14892262566804,0.3093539244727095,65.15899999999999,0.4398209507377859,0.7625843021091621
2018-11-21 16:00:00+00:00,92.79059670781841,0.2825045022903599,64.3,0.6929581474992516,0.8699819908385604
2018-11-21 17:00:00+00:00,35.56236281472607,0.2547481533208105,68.259,1.0,0.9810073867167579
2018-11-21 18:00:00+00:00,13.934861044736506,0.24425856722614275,37.742000000000004,1.0,0.977034268904571
2018-11-21 19:00:00+00:00,25.084971923536305,0.24966649872336988,7.47,0.2977878557237361,0.9986659948934795
2018-11-21 20:00:00+00:00,17.02700003318727,0.24575829005501984,15.7,0.9220649538614659,0.9830331602200794
2018-11-21 21:00:00+00:00,14.920942243019248,0.24473682790255952,3.2190000000000003,0.21573704579588512,0.9789473116102381
2018-11-21 22:00:00+00:00,14.498919724766548,0.2445321421470719,4.247,0.29291837465279724,0.9781285685882876
2018-11-21 23:00:00+00:00,24.927255574472248,0.2495900044874827,23.958,0.9611166350994189,0.9983600179499308
2018-11-22 00:00:00+00:00,29.297033010310194,0.2517093965982887,0.0,0.0,0.9931624136068451
2018-11-22 01:00:00+00:00,55.78454909509271,0.26455614530556476,21.374000000000002,0.3831526891714223,0.941775418777741
2018-11-22 02:00:00+00:00,42.45127538829169,0.2580893548293142,6.288,0.14812275820891513,0.9676425806827431
2018-11-22 03:00:00+00:00,28.50135819560628,0.25132348519895287,16.064,0.5636222628322464,0.9947060592041885
2018-11-22 04:00:00+00:00,14.097382162927424,0.2443373918300936,0.0,0.0,0.9773495673203744
2018-11-22 05:00:00+00:00,8.668222222222223,0.24170418706953395,6.165,0.7112184992437254,0.9668167482781358
2018-11-22 06:00:00+00:00,3.3361547081728364,0.23911807324806553,0.0,0.0,0.9564722929922621
2018-11-22 07:00:00+00:00,1.5435758551261456,0.23824865197091158,0.0,0.0,0.9529946078836463
2018-11-22 08:00:00+00:00,1.8159142550555296,0.23838073921442793,0.0,0.0,0.9535229568577117
2018-11-22 09:00:00+00:00,1.0171481481481481,0.23799332850296362,0.0,0.0,0.9519733140118545
2018-11-22 10:00:00+00:00,0.5898888888888889,0.2377861028681026,0.0,0.0,0.9511444114724104
2018-11-22 11:00:00+00:00,10.423925925925925,0.24255572347686333,0.0,0.0,0.9702228939074533
2018-11-22 12:00:00+00:00,3.879696718106996,0.23938169734898618,0.0,0.0,0.9575267893959447
2018-11-22 13:00:00+00:00,22.315565412186398,0.2483233048426856,0.0,0.0,0.9932932193707424
2018-11-22 14:00:00+00:00,58.85182991426592,0.2660438116375997,0.0,0.0,0.9358247534496011
2018-11-22 15:00:00+00:00,139.4234624621658,0.3051219763460121,2.318,0.016625609198516477,0.7795120946159515
2018-11-22 16:00:00+00:00,88.63727589284875,0.28049009412011744,0.0,0.0,0.8780396235195302
2018-11-22 17:00:00+00:00,47.40891126742326,0.260493865018851,11.445,0.2414103107207265,0.9580245399245959
2018-11-22 18:00:00+00:00,15.660048605911866,0.2450953029547931,56.622,1.0,0.9803812118191724
